userid,fcnname,actionid,actiontype,time,input,output,quizq,actualoutput,result,finalguess,
mbeards1,IsDag,13,eval_input,2020-04-10 11:01:57,"inst myInst {
  Node = A
       + B
       + C
  edges = A->B + B->C + B->A
}",false,,,,,
mgans,IsDag,30,eval_input,2020-04-10 11:01:58,"inst myInst {
  Node = A + B + C + D + E + F
       
  edges = A->B + B->C + C->A
}",false,,,,,
mbeards1,IsDag,14,eval_input,2020-04-10 11:02:04,"inst myInst {
  Node = A
       + B
  edges = none
}",true,,,,,
mdrisco5,ThreeCycle,0,eval_input,2020-04-10 11:02:04,"inst myInst {
  Node = A
       + B
       + C
  edges = none
}",false,,,,,
mbeards1,IsDag,15,eval_input,2020-04-10 11:02:11,"inst myInst {
  Node = A
       + B
  edges = A->B
}",true,,,,,
mdrisco5,ThreeCycle,1,eval_input,2020-04-10 11:02:14,"inst myInst {
  Node = A
       + B
       + C
  edges = A->B
}",false,,,,,
mbeards1,IsDag,16,eval_input,2020-04-10 11:02:17,"inst myInst {
  Node = A
       + B
  edges = A->B + B->A
}",false,,,,,
mdrisco5,ThreeCycle,2,eval_input,2020-04-10 11:02:22,"inst myInst {
  Node = A
       + B
       + C
  edges = A->B + B->C
}",false,,,,,
mbeards1,IsDag,17,eval_input,2020-04-10 11:02:37,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C + C->D
}",true,,,,,
mdrisco5,ThreeCycle,3,eval_input,2020-04-10 11:02:42,"inst myInst {
  Node = A
       + B
       + C
  edges = A->B + B->C + C->A
}",true,,,,,
mbeards1,IsDag,18,eval_input,2020-04-10 11:02:43,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C + C->D + A->D
}",true,,,,,
mdrisco5,ThreeCycle,4,eval_input,2020-04-10 11:02:51,"inst myInst {
  Node = A
       + B
       + C
  edges = A->A
}",false,,,,,
mbeards1,IsDag,19,eval_input,2020-04-10 11:02:52,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C + C->D + A->D + D->A
}",false,,,,,
mbeards1,IsDag,20,eval_input,2020-04-10 11:03:01,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C + C->D + A->D + D->C
}",false,,,,,
mgans,IsDag,32,quiz_answer,2020-04-10 11:03:03,"inst myInst {
      Node = A
      edges = none
    }",true,1,true,true,,
mgans,IsDag,33,quiz_answer,2020-04-10 11:03:06,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",false,2,false,true,,
mdrisco5,ThreeCycle,5,eval_input,2020-04-10 11:03:13,"inst myInst {
  Node = A
       + B
       + C
  edges = A->B + B -> C + C->A
}",true,,,,,
mgans,IsDag,34,quiz_answer,2020-04-10 11:03:17,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",true,3,true,true,,
mgans,IsDag,35,quiz_answer,2020-04-10 11:03:22,"inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }",false,4,false,true,,
mgans,IsDag,36,quiz_answer,2020-04-10 11:03:29,"inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }",true,5,true,true,,
mdrisco5,ThreeCycle,6,eval_input,2020-04-10 11:03:31,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B -> C + C->D
}",false,,,,,
mgans,IsDag,37,quiz_answer,2020-04-10 11:03:35,"inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }",false,6,false,true,,
mdrisco5,ThreeCycle,7,eval_input,2020-04-10 11:03:38,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B -> C + C->D + D->A
}",false,,,,,
mgans,IsDag,38,quiz_answer,2020-04-10 11:03:39,"inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }",false,7,false,true,,
mgans,IsDag,39,final_answer,2020-04-10 11:03:40,,,,,,no iden & *edges,
mgans,ThreeCycle,40,eval_input,2020-04-10 11:03:53,"inst myInst {
  Node = A + B + C + D + E + F
       
  edges = A->B + B->C + C->A
}",true,,,,,
mgans,ThreeCycle,41,eval_input,2020-04-10 11:04:04,"inst myInst {
  Node = none
       
  edges = none
}",false,,,,,
mgans,ThreeCycle,42,eval_input,2020-04-10 11:04:08,"inst myInst {
  Node = A
       
  edges = none
}",false,,,,,
mdrisco5,ThreeCycle,8,eval_input,2020-04-10 11:04:09,"inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A->B + B -> C + C->D + D-> E + E -> A
}",false,,,,,
mbeards1,IsDag,21,quiz_answer,2020-04-10 11:04:12,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
mgans,ThreeCycle,43,eval_input,2020-04-10 11:04:13,"inst myInst {
  Node = A + B
       
  edges = none
}",false,,,,,
mbeards1,IsDag,22,quiz_answer,2020-04-10 11:04:20,"inst myInst {
      Node = A
      edges = none
    }",true,1,true,true,,
mbeards1,IsDag,23,quiz_answer,2020-04-10 11:04:26,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",false,2,false,true,,
mgans,ThreeCycle,44,eval_input,2020-04-10 11:04:26,"inst myInst {
  Node = A
       
  edges = A -> A
}",false,,,,,
mgans,ThreeCycle,45,eval_input,2020-04-10 11:04:30,"inst myInst {
  Node = A + B
       
  edges = A -> A
}",false,,,,,
mgans,ThreeCycle,46,eval_input,2020-04-10 11:04:33,"inst myInst {
  Node = A + B
       
  edges = A -> B
}",false,,,,,
mgans,ThreeCycle,47,eval_input,2020-04-10 11:04:37,"inst myInst {
  Node = A + B
       
  edges = A->B
}",false,,,,,
mbeards1,IsDag,24,quiz_answer,2020-04-10 11:04:39,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",true,3,true,true,,
mdrisco5,ThreeCycle,9,eval_input,2020-04-10 11:04:42,"inst myInst {
  Node = A
       + B
       + C
       + D
       + E
       + F
  edges = A->B + B -> C + C->D + D-> E + E -> F + F->A
}",false,,,,,
mgans,ThreeCycle,48,eval_input,2020-04-10 11:04:44,"inst myInst {
  Node = A + B
       
  edges = A->B + B->A
}",false,,,,,
mbeards1,IsDag,25,quiz_answer,2020-04-10 11:04:46,"inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }",false,4,false,true,,
mgans,ThreeCycle,49,eval_input,2020-04-10 11:04:49,"inst myInst {
  Node = A + B
       
  edges = A->A + B->B
}",false,,,,,
mbeards1,IsDag,26,quiz_answer,2020-04-10 11:04:56,"inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }",true,5,true,true,,
mgans,ThreeCycle,50,eval_input,2020-04-10 11:04:57,"inst myInst {
  Node = A + B + C
       
  edges = A->B + B->C
}",false,,,,,
mbeards1,IsDag,27,quiz_answer,2020-04-10 11:05:03,"inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }",false,6,false,true,,
mdrisco5,ThreeCycle,10,eval_input,2020-04-10 11:05:04,"inst myInst {
  Node = A
       + B
  edges = A->B + B -> A
}",false,,,,,
mgans,ThreeCycle,51,eval_input,2020-04-10 11:05:09,"inst myInst {
  Node = A + B + C
       
  edges = A->B + B->C + C->A
}",true,,,,,
mdrisco5,ThreeCycle,11,eval_input,2020-04-10 11:05:09,"inst myInst {
  Node = A
       + B
       + C
  edges = A->B + B -> A
}",false,,,,,
mbeards1,IsDag,28,quiz_answer,2020-04-10 11:05:10,"inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }",false,7,false,true,,
mbeards1,IsDag,29,final_answer,2020-04-10 11:05:12,,,,,,I think that this predicate evaluates to false if nodes are in their own transitive closure and true otherwise.,
mgans,ThreeCycle,52,eval_input,2020-04-10 11:05:17,"inst myInst {
  Node = A + B + C
       
  edges = A->B + B->C + C->C
}",false,,,,,
mdrisco5,ThreeCycle,12,eval_input,2020-04-10 11:05:17,"inst myInst {
  Node = A
       + B
       + C
  edges = A->B + B -> C + C -> A
}",true,,,,,
mgans,ThreeCycle,53,eval_input,2020-04-10 11:05:20,"inst myInst {
  Node = A + B + C
       
  edges = A->B + B->C + C->B
}",false,,,,,
mgans,ThreeCycle,54,eval_input,2020-04-10 11:05:25,"inst myInst {
  Node = A + B + C + D
       
  edges = A->B + B->C + C->D
}",false,,,,,
mgans,ThreeCycle,55,eval_input,2020-04-10 11:05:30,"inst myInst {
  Node = A + B + C + D
       
  edges = A->B + B->C + C->D + D->A
}",false,,,,,
mdrisco5,ThreeCycle,13,eval_input,2020-04-10 11:05:34,"inst myInst {
  Node = A
       + B
       + C
  edges = A->A
}",false,,,,,
mbeards1,ThreeCycle,30,eval_input,2020-04-10 11:05:36,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C + C->D + A->D + D->C
}",false,,,,,
mdrisco5,ThreeCycle,14,eval_input,2020-04-10 11:05:37,"inst myInst {
  Node = A
       
  edges = A->A
}",false,,,,,
mgans,ThreeCycle,56,eval_input,2020-04-10 11:05:40,"inst myInst {
  Node = A + B + C + D + E
       
  edges = A->B + B->C + C->D + D->A
}",false,,,,,
mgans,ThreeCycle,57,eval_input,2020-04-10 11:05:46,"inst myInst {
  Node = A + B + C + D + E
       
  edges = A->B + B->C + C->D + D->E + E->A
}",false,,,,,
mgans,ThreeCycle,58,eval_input,2020-04-10 11:05:51,"inst myInst {
  Node = A + B + C + D + E
       
  edges = A->B + B->C + C->A + D->E + E->A
}",true,,,,,
mgans,ThreeCycle,59,eval_input,2020-04-10 11:05:58,"inst myInst {
  Node = A + B + C + D + E
       
  edges = A->B + B->C + C->A + D->A + E->A
}",true,,,,,
mdrisco5,ThreeCycle,15,eval_input,2020-04-10 11:06:01,"inst myInst {
  Node = A
       + B
       + C
  edges = A->B + B->C + C -> B
}",false,,,,,
mgans,ThreeCycle,60,eval_input,2020-04-10 11:06:04,"inst myInst {
  Node = A + B + C + D + E
       
  edges = A->B + B->C + C->A + D->B + E->A
}",true,,,,,
mgans,ThreeCycle,61,eval_input,2020-04-10 11:06:08,"inst myInst {
  Node = A + B + C + D + E
       
  edges = A->B + B->C + C->E + D->B + E->A
}",false,,,,,
mgans,ThreeCycle,62,eval_input,2020-04-10 11:06:13,"inst myInst {
  Node = A + B + C + D + E
       
  edges = A->B + B->C + C->E + D->B + E->B
}",true,,,,,
mbeards1,ThreeCycle,31,eval_input,2020-04-10 11:06:18,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C + C->D + A->D 
}",false,,,,,
mbeards1,ThreeCycle,32,eval_input,2020-04-10 11:06:21,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C + C->D 
}",false,,,,,
mbeards1,ThreeCycle,33,eval_input,2020-04-10 11:06:24,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C 
}",false,,,,,
mbeards1,ThreeCycle,34,eval_input,2020-04-10 11:06:26,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B 
}",false,,,,,
mbeards1,ThreeCycle,35,eval_input,2020-04-10 11:06:31,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = none
}",false,,,,,
mdrisco5,ThreeCycle,16,eval_input,2020-04-10 11:06:38,"inst myInst {
  Node = A
       + B
       + C
  edges = C->B + B->A + A -> C
}",true,,,,,
mbeards1,ThreeCycle,36,eval_input,2020-04-10 11:06:40,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> D
}",false,,,,,
mgans,ThreeCycle,63,quiz_answer,2020-04-10 11:06:44,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
mbeards1,ThreeCycle,37,eval_input,2020-04-10 11:06:45,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> C
}",false,,,,,
mgans,ThreeCycle,64,quiz_answer,2020-04-10 11:06:47,"inst myInst {
      Node = A
      edges = none
    }",false,1,false,true,,
mbeards1,ThreeCycle,38,eval_input,2020-04-10 11:06:49,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> C + C->A
}",false,,,,,
mgans,ThreeCycle,65,quiz_answer,2020-04-10 11:06:51,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",false,2,false,true,,
mbeards1,ThreeCycle,39,eval_input,2020-04-10 11:06:57,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> C + B->C
}",false,,,,,
mgans,ThreeCycle,66,quiz_answer,2020-04-10 11:06:57,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",false,3,false,true,,
mgans,ThreeCycle,67,quiz_answer,2020-04-10 11:07:01,"inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }",true,4,true,true,,
mgans,ThreeCycle,68,quiz_answer,2020-04-10 11:07:04,"inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }",false,5,false,true,,
mbeards1,ThreeCycle,40,eval_input,2020-04-10 11:07:05,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B + B->C + A->C
}",false,,,,,
mgans,ThreeCycle,69,quiz_answer,2020-04-10 11:07:09,"inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }",false,6,false,true,,
mgans,ThreeCycle,70,quiz_answer,2020-04-10 11:07:12,"inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }",false,7,false,true,,
mgans,ThreeCycle,71,final_answer,2020-04-10 11:07:13,,,,,,"true if 3 nodes form a cycle, false otherwise",
mbeards1,ThreeCycle,41,eval_input,2020-04-10 11:07:14,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B + B->C + A->C + C->A
}",true,,,,,
mdrisco5,ThreeCycle,17,eval_input,2020-04-10 11:07:26,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = C->B + B->A + A -> C
}",true,,,,,
mgans,IsBipartite,72,eval_input,2020-04-10 11:07:31,"inst myInst {
  Node = none
       
  edges = none
}",true,,,,,
mbeards1,ThreeCycle,42,eval_input,2020-04-10 11:07:32,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B + B->C + A->C + C->A + C->D
}",true,,,,,
mgans,IsBipartite,73,eval_input,2020-04-10 11:07:41,"inst myInst {
  Node = A
       
  edges = none
}",true,,,,,
mbeards1,ThreeCycle,43,eval_input,2020-04-10 11:07:43,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B + B->C + A->C + C->A + C->D + D->C
}",true,,,,,
mgans,IsBipartite,74,eval_input,2020-04-10 11:07:48,"inst myInst {
  Node = A + B
       
  edges = none
}",true,,,,,
mgans,IsBipartite,75,eval_input,2020-04-10 11:07:55,"inst myInst {
  Node = A
       
  edges = A->A
}",false,,,,,
mgans,IsBipartite,76,eval_input,2020-04-10 11:08:02,"inst myInst {
  Node = A + B
       
  edges = A->B
}",true,,,,,
mbeards1,ThreeCycle,44,eval_input,2020-04-10 11:08:03,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->D + A -> B + B->C + A->C + C->A + C->D + D->C
}",true,,,,,
mbeards1,ThreeCycle,45,eval_input,2020-04-10 11:08:08,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->D + A -> B + A->C + C->A + C->D + D->C
}",true,,,,,
mgans,IsBipartite,77,eval_input,2020-04-10 11:08:09,"inst myInst {
  Node = A + B
       
  edges = A->B + B->A
}",true,,,,,
mbeards1,ThreeCycle,46,eval_input,2020-04-10 11:08:13,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->D + A -> B + C->A + C->D + D->C
}",true,,,,,
mgans,IsBipartite,78,eval_input,2020-04-10 11:08:16,"inst myInst {
  Node = A + B
       
  edges = A->A + B->A
}",false,,,,,
mbeards1,ThreeCycle,47,eval_input,2020-04-10 11:08:17,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges =  A -> B + C->A + C->D + D->C
}",false,,,,,
mgans,IsBipartite,79,eval_input,2020-04-10 11:08:19,"inst myInst {
  Node = A + B
       
  edges = A->A + B->B
}",false,,,,,
mgans,IsBipartite,80,eval_input,2020-04-10 11:08:25,"inst myInst {
  Node = A + B + C
       
  edges = A->A + B->B
}",false,,,,,
mgans,IsBipartite,81,eval_input,2020-04-10 11:08:29,"inst myInst {
  Node = A + B + C
       
  edges = A->B + B->C
}",true,,,,,
mgans,IsBipartite,82,eval_input,2020-04-10 11:08:35,"inst myInst {
  Node = A + B + C
       
  edges = A->B + B->C + C->A
}",false,,,,,
mdrisco5,ThreeCycle,18,quiz_answer,2020-04-10 11:08:51,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
mgans,IsBipartite,83,eval_input,2020-04-10 11:08:55,"inst myInst {
  Node = A + B + C + D
       
  edges = A->B + B->C + C->A
}",false,,,,,
mdrisco5,ThreeCycle,19,quiz_answer,2020-04-10 11:08:57,"inst myInst {
      Node = A
      edges = none
    }",false,1,false,true,,
mgans,IsBipartite,84,eval_input,2020-04-10 11:08:58,"inst myInst {
  Node = A + B + C + D
       
  edges = A->B + B->C + C->D
}",true,,,,,
mdrisco5,ThreeCycle,20,quiz_answer,2020-04-10 11:09:01,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",false,2,false,true,,
mgans,IsBipartite,85,eval_input,2020-04-10 11:09:02,"inst myInst {
  Node = A + B + C + D
       
  edges = A->B + B->C + C->D + D->A
}",true,,,,,
mgans,IsBipartite,86,eval_input,2020-04-10 11:09:15,"inst myInst {
  Node = A + B + C + D
       
  edges = A->B + B->C + C->D + D->B
}",false,,,,,
mgans,IsBipartite,87,eval_input,2020-04-10 11:09:18,"inst myInst {
  Node = A + B + C + D + E
       
  edges = A->B + B->C + C->D + D->B
}",false,,,,,
mdrisco5,ThreeCycle,21,quiz_answer,2020-04-10 11:09:21,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",false,3,false,true,,
mgans,IsBipartite,88,eval_input,2020-04-10 11:09:24,"inst myInst {
  Node = A + B + C + D + E
       
  edges = A->A + B->B + C->C + D->B
}",false,,,,,
mdrisco5,ThreeCycle,22,quiz_answer,2020-04-10 11:09:32,"inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }",true,4,true,true,,
mgans,IsBipartite,89,eval_input,2020-04-10 11:09:36,"inst myInst {
  Node = A + B + C + D + E
      
  edges = A->E + B->E + C->E + D->B
}",true,,,,,
mdrisco5,ThreeCycle,23,quiz_answer,2020-04-10 11:09:37,"inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }",false,5,false,true,,
mdrisco5,ThreeCycle,24,quiz_answer,2020-04-10 11:09:43,"inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }",false,6,false,true,,
mgans,IsBipartite,90,eval_input,2020-04-10 11:09:46,"inst myInst {
  Node = A + B + C + D + E
      
  edges = A->E + B->E + C->E + D->B + B->A
}",true,,,,,
mdrisco5,ThreeCycle,25,quiz_answer,2020-04-10 11:09:48,"inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }",false,7,false,true,,
mdrisco5,ThreeCycle,26,final_answer,2020-04-10 11:09:50,,,,,,"The predicate evaluates to True when there is a cycle with three nodes and each node is in the cycle (like a ring of size 3). A sub cycle with 3 Nodes but only 2 in the cycle, for example is not True.",
mgans,IsBipartite,91,eval_input,2020-04-10 11:09:50,"inst myInst {
  Node = A + B + C + D + E
      
  edges = A->E + B->D + C->E + D->B + B->A
}",true,,,,,
mgans,IsBipartite,92,eval_input,2020-04-10 11:09:56,"inst myInst {
  Node = A + B + C + D + E
      
  edges = A->B + B->D + C->E + D->B + B->A
}",true,,,,,
mdrisco5,IsDag,27,eval_input,2020-04-10 11:09:59,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = C->B + B->A + A -> C
}",false,,,,,
mgans,IsBipartite,93,eval_input,2020-04-10 11:10:06,"inst myInst {
  Node = A + B + C + D + E
      
  edges = A->B + B->D + C->E + D->B + D->A
}",false,,,,,
mbeards1,ThreeCycle,48,eval_input,2020-04-10 11:10:19,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges =  A -> B + B->C + A->C
}",false,,,,,
mdrisco5,IsDag,28,eval_input,2020-04-10 11:10:24,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = C->B + B->A + A -> C + C -> D + D -> A
}",false,,,,,
mbeards1,ThreeCycle,49,eval_input,2020-04-10 11:10:25,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges =  A -> B + B->C + A->C + C->A
}",true,,,,,
mgans,IsBipartite,94,quiz_answer,2020-04-10 11:10:25,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
mgans,IsBipartite,95,quiz_answer,2020-04-10 11:10:28,"inst myInst {
      Node = A
      edges = none
    }",true,1,true,true,,
mgans,IsBipartite,96,quiz_answer,2020-04-10 11:10:31,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",true,2,true,true,,
mgans,IsBipartite,97,quiz_answer,2020-04-10 11:10:35,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",true,3,true,true,,
mgans,IsBipartite,98,quiz_answer,2020-04-10 11:10:39,"inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }",false,4,false,true,,
mgans,IsBipartite,99,quiz_answer,2020-04-10 11:10:42,"inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }",true,5,true,true,,
mgans,IsBipartite,100,quiz_answer,2020-04-10 11:10:47,"inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }",true,6,true,true,,
mgans,IsBipartite,101,quiz_answer,2020-04-10 11:10:50,"inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }",true,7,false,false,,
mdrisco5,IsDag,29,eval_input,2020-04-10 11:10:51,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = C->B + B->A + A -> D + D -> C
}",false,,,,,
mbeards1,ThreeCycle,50,eval_input,2020-04-10 11:11:07,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges =  A -> B + B->C + A->C + B->A
}",false,,,,,
mdrisco5,IsDag,30,eval_input,2020-04-10 11:11:09,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = none
}",true,,,,,
mdrisco5,IsDag,31,eval_input,2020-04-10 11:11:22,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> A
}",false,,,,,
mgans,IsBipartite,102,eval_input,2020-04-10 11:11:22,"inst myInst {
  Node = A + B + C + D + E
      
  edges = A->B + B->C + C->E + D->E + E->A
}",true,,,,,
mdrisco5,IsDag,32,eval_input,2020-04-10 11:11:31,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B
}",true,,,,,
mbeards1,ThreeCycle,51,eval_input,2020-04-10 11:11:35,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges =  A -> B + B->C + C->A + B->A
}",true,,,,,
mgans,IsBipartite,103,eval_input,2020-04-10 11:11:39,"inst myInst {
  Node = A + B + C + D + E
      
  edges = A->B + B->C + C->D + D->E + E->A
}",false,,,,,
mdrisco5,IsDag,33,eval_input,2020-04-10 11:11:42,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B + B -> A
}",false,,,,,
mdrisco5,IsDag,34,eval_input,2020-04-10 11:11:45,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B + B -> C
}",true,,,,,
mgans,IsBipartite,104,eval_input,2020-04-10 11:11:49,"inst myInst {
  Node = A + B + C + D + E + F
      
  edges = A->B + B->C + C->D + D->E + E->F + F->A
}",true,,,,,
mdrisco5,IsDag,35,eval_input,2020-04-10 11:11:52,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B + B -> C + C -> D
}",true,,,,,
mgans,IsBipartite,105,eval_input,2020-04-10 11:12:01,"inst myInst {
  Node = A + B + C + D + E + F + G
      
  edges = A->B + B->C + C->D + D->E + E->F + F->G + G->A
}",false,,,,,
mdrisco5,IsDag,36,eval_input,2020-04-10 11:12:03,"inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A -> B + B -> C + C -> D + A -> E
}",true,,,,,
mdrisco5,IsDag,37,eval_input,2020-04-10 11:12:22,"inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A -> B + B -> C + C -> D + A -> E + E ->B
}",true,,,,,
mgans,IsBipartite,106,quiz_answer,2020-04-10 11:12:29,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
mgans,IsBipartite,107,quiz_answer,2020-04-10 11:12:33,"inst myInst {
      Node = A
      edges = none
    }",true,1,true,true,,
mgans,IsBipartite,108,quiz_answer,2020-04-10 11:12:36,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",true,2,true,true,,
mdrisco5,IsDag,38,eval_input,2020-04-10 11:12:37,"inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A -> B + B -> C + C -> D + A -> E + D ->A
}",false,,,,,
mgans,IsBipartite,109,quiz_answer,2020-04-10 11:12:39,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",true,3,true,true,,
mgans,IsBipartite,110,quiz_answer,2020-04-10 11:12:43,"inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }",false,4,false,true,,
mgans,IsBipartite,111,quiz_answer,2020-04-10 11:12:47,"inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }",true,5,true,true,,
mgans,IsBipartite,112,quiz_answer,2020-04-10 11:12:50,"inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }",true,6,true,true,,
mgans,IsBipartite,113,quiz_answer,2020-04-10 11:12:53,"inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }",false,7,false,true,,
mgans,IsBipartite,114,final_answer,2020-04-10 11:12:54,,,,,,"false if odd-number cycle (i.e. 1, 3, 5, 7 nodes)",
mdrisco5,IsDag,39,eval_input,2020-04-10 11:13:31,"inst myInst {
  Node = A
       + B
       + C
       + D
       + E
       + F
       + G
  edges = A -> B + B -> C + C -> D + A -> E + D ->A + F-> G
}",false,,,,,
mbeards1,ThreeCycle,52,eval_input,2020-04-10 11:13:37,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges =  A->B + B->C + A->C
}",false,,,,,
mdrisco5,IsDag,40,eval_input,2020-04-10 11:13:38,"inst myInst {
  Node = A
       + B
       + C
       + D
       + E
       + F
       + G
  edges = A -> B + B -> C + C -> D + A -> E  + F-> G
}",true,,,,,
mbeards1,ThreeCycle,53,eval_input,2020-04-10 11:13:44,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges =  A->B + B->C + A->C + C->B
}",false,,,,,
mbeards1,ThreeCycle,54,eval_input,2020-04-10 11:13:51,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges =  A->B + B->C + A->C + C->B + B->A
}",true,,,,,
mbeards1,ThreeCycle,55,eval_input,2020-04-10 11:14:16,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges =  A->B + B->C  + C->B + B->A
}",false,,,,,
mbeards1,ThreeCycle,56,eval_input,2020-04-10 11:14:32,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges =  A->B + B->C + A->C + B->A
}",false,,,,,
mdrisco5,IsDag,41,quiz_answer,2020-04-10 11:14:51,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
mdrisco5,IsDag,42,quiz_answer,2020-04-10 11:14:56,"inst myInst {
      Node = A
      edges = none
    }",true,1,true,true,,
mdrisco5,IsDag,43,quiz_answer,2020-04-10 11:15:00,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",false,2,false,true,,
